id;subdistrict_code;keterangan;district_id;city_id;province_id;postcode
484;11.02.09.2011;Lawe Dua;27;1025;11;0
485;11.02.09.2012;Rema;27;1025;11;0
486;11.02.09.2013;Bambel Baru;27;1025;11;0
487;11.02.09.2014;Pejuang;27;1025;11;0
488;11.02.09.2015;Darussalam;27;1025;11;0
489;11.02.09.2016;Amaliah;27;1025;11;0
490;11.02.09.2017;Sebudi Jaya;27;1025;11;0
491;11.02.09.2018;Gumpang;27;1025;11;0
492;11.02.09.2019;Kute Gekhat;27;1025;11;0
493;11.02.09.2020;Paye Khambung;27;1025;11;0
494;11.02.09.2021;Mbak Sako;27;1025;11;0
495;11.02.09.2022;Darul Imami;27;1025;11;0
496;11.02.09.2023;Rikit Bur II;27;1025;11;0
497;11.02.09.2024;Kute Empat Lima;27;1025;11;0
498;11.02.10.2001;Simpang Semadam;28;1025;11;0
499;11.02.10.2002;Semadam Awal;28;1025;11;0
500;11.02.10.2003;Semadam Asal;28;1025;11;0
501;11.02.10.2004;Lawe Kinga Gabungan;28;1025;11;0
502;11.02.10.2005;Lawe Kinga Tebing Tinggi;28;1025;11;0
503;11.02.10.2006;Kebun Sere;28;1025;11;0
504;11.02.10.2007;Lawe Beringin Horas;28;1025;11;0
505;11.02.10.2008;Lawe. Berigin Gayo;28;1025;11;0
506;11.02.10.2009;Suka Makmur;28;1025;11;38326
507;11.02.10.2010;Pasar Puntung;28;1025;11;0
508;11.02.10.2011;Titi Pasir;28;1025;11;0
509;11.02.10.2012;Lawe Petanduk I;28;1025;11;0
510;11.02.10.2013;Ngkeran Alur Buluh;28;1025;11;0
511;11.02.10.2014;Kampung Baru;28;1025;11;81114
512;11.02.10.2015;Sepakat Segenap;28;1025;11;0
513;11.02.10.2016;Selamat Indah;28;1025;11;0
514;11.02.10.2017;Lawe Kinge Lapter;28;1025;11;0
515;11.02.10.2018;Lawe Mejile;28;1025;11;0
516;11.02.10.2019;Lawe Petanduk-II;28;1025;11;0
517;11.02.11.2004;Titi Mas;29;1025;11;0
518;11.02.11.2005;Meranti;29;1025;11;96582
519;11.02.11.2006;Kute Lang-Lang;29;1025;11;0
520;11.02.11.2007;Lawe Sumur;29;1025;11;0
521;11.02.11.2008;Pardamaian;29;1025;11;0
522;11.02.11.2009;Salim Pipit;29;1025;11;0
523;11.02.11.2010;Penguhapan;29;1025;11;0
524;11.02.11.2011;Lumban Tua;29;1025;11;0
525;11.02.11.2012;Mutiara Damai;29;1025;11;0
526;11.02.11.2013;Dolok Nauli;29;1025;11;0
527;11.02.11.2014;Tuhi Jongkat;29;1025;11;0
528;11.02.11.2015;Uning Sigugur;29;1025;11;0
529;11.02.11.2016;Lumban Sitio-tio;29;1025;11;0
530;11.02.11.2017;Lawe Malum;29;1025;11;0
531;11.02.11.2018;Alur Baning;29;1025;11;0
532;11.02.11.2019;Lingga Alas;29;1025;11;0
533;11.02.11.2020;Khambung  Tumbung;29;1025;11;0
534;11.02.11.2021;Tuah Mesade;29;1025;11;0
535;11.02.11.2022;Sumukh Alas;29;1025;11;0
536;11.02.11.2023;Alukh Bakhu;29;1025;11;0
537;11.02.11.2024;Sepekhinding;29;1025;11;0
538;11.02.11.2025;Tanoh Subukh;29;1025;11;0
539;11.02.11.2026;Pinggan Mbelang;29;1025;11;0
540;11.02.11.2027;Sigai Indah;29;1025;11;0
541;11.02.11.2028;Ukekh Deleng;29;1025;11;0
542;11.02.11.2029;Alas Mesikhat;29;1025;11;0
543;11.02.11.2030;Titi Hakhapen;29;1025;11;0
544;11.02.12.2001;Aunan Sepakat;30;1025;11;0
545;11.02.12.2002;Lawe Penanggalan;30;1025;11;0
546;11.02.12.2003;Lawe Mengkudu;30;1025;11;0
547;11.02.12.2004;Jambur Lak-lak;30;1025;11;0
548;11.02.12.2005;Simpang Tiga Jongar;30;1025;11;0
549;11.02.12.2006;Jongar Asli;30;1025;11;0
550;11.02.12.2007;Ketambe;30;1025;11;0
551;11.02.12.2008;Rumah Bundar;30;1025;11;0
552;11.02.12.2009;Penyeberangan Cingkam;30;1025;11;0
553;11.02.12.2010;Deleng Damar;30;1025;11;0
554;11.02.12.2011;Bintang Bener;30;1025;11;0
555;11.02.12.2012;Suka Rimbun;30;1025;11;0
556;11.02.12.2013;Lawe Aunan;30;1025;11;0
557;11.02.12.2014;Bener Bepapah;30;1025;11;0
558;11.02.12.2015;Penungkunen;30;1025;11;0
559;11.02.12.2016;Datok Pining;30;1025;11;0
560;11.02.12.2017;Kati Maju;30;1025;11;0
561;11.02.12.2018;Leuser;30;1025;11;0
562;11.02.12.2019;Jati Sara;30;1025;11;0
563;11.02.12.2020;Bukit Mbakhu;30;1025;11;0
564;11.02.12.2021;Kayu Metangur;30;1025;11;0
565;11.02.12.2022;Lawe Sembekan;30;1025;11;0
566;11.02.12.2023;Lawe Beringin;30;1025;11;0
567;11.02.12.2024;Lawe Ger-Ger;30;1025;11;0
568;11.02.12.2025;Simpur Jaya;30;1025;11;0
569;11.02.13.2001;Salang Baru;31;1025;11;0
570;11.02.13.2002;Ranto Dior;31;1025;11;0
571;11.02.13.2003;Lembah Alas;31;1025;11;0
572;11.02.13.2004;Tenembak Lang-Lang;31;1025;11;0
573;11.02.13.2005;Salang Sigotom;31;1025;11;0
574;11.02.13.2006;Tualang Lama;31;1025;11;0
575;11.02.13.2007;Gusung Batu;31;1025;11;0
576;11.02.13.2008;Kaya Pangur;31;1025;11;0
577;11.02.13.2009;Sepakat;31;1025;11;0
578;11.02.13.2010;Lawe Pangkat;31;1025;11;0
579;11.02.13.2011;Bunga Melur;31;1025;11;38962
580;11.02.13.2012;Penampaan;31;1025;11;0
581;11.02.13.2013;Terutung Mbelang;31;1025;11;0
582;11.02.13.2014;Salang Muara;31;1025;11;0
583;11.02.13.2015;Lawe Hakhum;31;1025;11;0
584;11.02.13.2016;Tanoh Khukahen;31;1025;11;0
585;11.02.13.2017;Tading Ni Ulihi;31;1025;11;0
586;11.02.13.2018;Peseluk Pesimbe;31;1025;11;0
587;11.02.13.2019;Kane Lot;31;1025;11;0
588;11.02.13.2020;Muhajirin;31;1025;11;36361
589;11.02.13.2021;Beriring Naru;31;1025;11;0
590;11.02.13.2022;Kati  Jeroh;31;1025;11;0
591;11.02.14.2001;Terutung Megara Lawe Pasaran;32;1025;11;0
592;11.02.14.2002;Kisam Gabungan;32;1025;11;0
593;11.02.14.2003;Kisam Kute Pasir;32;1025;11;0
594;11.02.14.2004;Lawe Sumur;32;1025;11;0
595;11.02.14.2005;Lawe Sumur Baru;32;1025;11;0
596;11.02.14.2006;Kute Lesung;32;1025;11;0
597;11.02.14.2007;Berandang;32;1025;11;0
598;11.02.14.2008;Kute Bunin;32;1025;11;0
599;11.02.14.2009;Buah Pala;32;1025;11;0
600;11.02.14.2010;Panosan;32;1025;11;0
601;11.02.14.2011;Lawe Pasaran Tengku Mbelin;32;1025;11;0
602;11.02.14.2012;Terutung Megahke MBakhu;32;1025;11;0
603;11.02.14.2013;Kisam Lestari;32;1025;11;0
604;11.02.14.2014;Kisam Kute Rambe;32;1025;11;0
605;11.02.14.2015;Lawe Polak;32;1025;11;0
606;11.02.14.2016;Lawes Sumur Sepakat;32;1025;11;0
607;11.02.14.2017;Setia Baru;32;1025;11;0
608;11.02.14.2018;Teger Miko;32;1025;11;0
609;11.02.15.2001;Salim Pinim I;33;1025;11;0
610;11.02.15.2002;Jambur Damar;33;1025;11;0
611;11.02.15.2003;Alur Langsat;33;1025;11;0
612;11.02.15.2004;Rambah Sayang;33;1025;11;0
613;11.02.15.2006;Rumah Luar;33;1025;11;0
614;11.02.15.2007;Tenembak  Alas;33;1025;11;0
615;11.02.15.2008;Lawe Tungkal;33;1025;11;0
616;11.02.15.2009;Salim Pinim II;33;1025;11;0
617;11.02.15.2010;Jambukh Pekhmate;33;1025;11;0
618;11.02.15.2011;Khutung Mbelang;33;1025;11;0
619;11.02.15.2012;Timang Rasa;33;1025;11;0
620;11.02.15.2013;Stambul Jaya;33;1025;11;0
621;11.02.15.2014;Alur Nangke;33;1025;11;0
622;11.02.15.2015;Kute Mejile;33;1025;11;0
623;11.02.16.2001;Bintang Alga Musara;34;1025;11;0
624;11.02.16.2002;Bintang Bukit Indah;34;1025;11;0
625;11.02.16.2003;Tanjung Sari;34;1025;11;42381
626;11.02.16.2004;Bun-bun Alas;34;1025;11;0
627;11.02.16.2005;Naga Timbul;34;1025;11;0
628;11.02.16.2006;Gunung Pak-Pak;34;1025;11;0
629;11.02.16.2007;Bukit Meriah;34;1025;11;0
630;11.02.16.2008;Permata Musara;34;1025;11;0
631;11.02.16.2009;Laut Tawar;34;1025;11;0
632;11.02.16.2010;Kane Mende;34;1025;11;0
633;11.02.16.2011;Lawe Sekhakut;34;1025;11;0
634;11.02.16.2012;Bunbun Indah;34;1025;11;0
635;11.02.16.2013;Suka Damai;34;1025;11;15710
636;11.02.16.2014;Tuah Kekhine;34;1025;11;0
637;11.02.16.2015;Punce Nali;34;1025;11;0
638;11.02.16.2016;Sade Ate;34;1025;11;0
639;11.02.16.2017;Akhih Majile;34;1025;11;0
640;11.02.16.2018;Ukhat Peseluk;34;1025;11;0
641;11.02.16.2019;Tunas Mude;34;1025;11;0
642;11.02.16.2020;Gaye Sendah;34;1025;11;0
643;11.02.16.2021;Kute Hakhapen;34;1025;11;0
644;11.02.16.2022;Kompas;34;1025;11;0
645;11.02.16.2023;Sepakat;34;1025;11;0
646;11.03.01.2001;Alue Luddin Sa;35;1026;11;0
647;11.03.01.2002;Alue Luddin Dua;35;1026;11;0
648;11.03.01.2003;Alue Dalam;35;1026;11;0
649;11.03.01.2004;Dama Pulo Sa;35;1026;11;0
650;11.03.01.2005;Dama Pulo Dua;35;1026;11;0
651;11.03.01.2006;Buket Kulam;35;1026;11;0
652;11.03.01.2007;Seuneubok Teungoh;35;1026;11;0
653;11.03.01.2008;Jungka Gajah;35;1026;11;0
654;11.03.01.2009;Seuneubok Simpang;35;1026;11;0
655;11.03.01.2010;Matang Pineung;35;1026;11;0
656;11.03.01.2011;Lhok Geulumpang;35;1026;11;0
657;11.03.01.2012;Blang Buket;35;1026;11;0
658;11.03.01.2013;Meunasah Keutapang;35;1026;11;0
659;11.03.01.2014;Buket Rumia;35;1026;11;0
660;11.03.01.2015;Alue Gadeng;35;1026;11;0
661;11.03.01.2016;Kapai Baro;35;1026;11;0
662;11.03.01.2017;Seuneubok  Tuha Sa;35;1026;11;0
663;11.03.01.2018;Seuneubok  Tuha Dua;35;1026;11;0
664;11.03.01.2019;Seuneubok  Buloh;35;1026;11;0
665;11.03.01.2020;Gaseh Sayang;35;1026;11;0
666;11.03.01.2021;Alue Lhok;35;1026;11;0
667;11.03.01.2022;Trieng Gadeng;35;1026;11;0
668;11.03.01.2023;Grong-Grong;35;1026;11;0
669;11.03.01.2024;Matang Geuto;35;1026;11;0
670;11.03.01.2025;Alue Merbo;35;1026;11;0
671;11.03.01.2026;Buket Raya;35;1026;11;0
672;11.03.01.2027;Gampong Keude;35;1026;11;0
673;11.03.01.2028;Peukan Idi Cut;35;1026;11;0
674;11.03.01.2029;Gampong Beunot;35;1026;11;0
675;11.03.01.2030;Seuneubok  Baroh;35;1026;11;0
676;11.03.01.2031;Teupin Drum;35;1026;11;0
677;11.03.01.2032;Kuala Idi Cut;35;1026;11;0
678;11.03.01.2034;Seuneubok  Aceh;35;1026;11;0
679;11.03.01.2035;Gampong Baro;35;1026;11;0
680;11.03.01.2036;Bagok Panah Sa;35;1026;11;0
681;11.03.01.2037;Bagok Panah Dua;35;1026;11;0
682;11.03.01.2038;Bagok Panah Lhee;35;1026;11;0
683;11.03.01.2039;Bagok Panah Peut;35;1026;11;0
684;11.03.01.2040;Buket Tualang;35;1026;11;0
685;11.03.01.2041;Keumuneng Sa;35;1026;11;0
686;11.03.01.2042;Keumuneng Dua;35;1026;11;0
687;11.03.01.2043;Keumuneng Lhee;35;1026;11;0
688;11.03.01.2044;Keumuneng Peut;35;1026;11;0
689;11.03.01.2045;Keumuneng Limong;35;1026;11;0
690;11.03.01.2046;Meunasah Blang;35;1026;11;0
691;11.03.02.2001;Blang Keumahang;36;1026;11;0
692;11.03.02.2002;Blang Jambee;36;1026;11;0
693;11.03.02.2003;Keumuneng;36;1026;11;0
694;11.03.02.2004;Ladang Baro;36;1026;11;0
695;11.03.02.2005;Buket Panyang;36;1026;11;0
696;11.03.02.2006;Seuneubok  Rambong;36;1026;11;0
697;11.03.02.2007;Seuneubok  Baro;36;1026;11;0
698;11.03.02.2008;Blang Mideun;36;1026;11;0
699;11.03.02.2009;Paya Bakong;36;1026;11;0
700;11.03.02.2010;Teupin Raya;36;1026;11;0
701;11.03.02.2011;Lhok Rambong;36;1026;11;0
702;11.03.02.2012;Julok Tunong;36;1026;11;0
703;11.03.02.2013;Ulee Ateung;36;1026;11;0
704;11.03.02.2014;Ulee Blang;36;1026;11;0
705;11.03.02.2015;Labuhan;36;1026;11;42165
706;11.03.02.2016;Naleung;36;1026;11;0
707;11.03.02.2017;Mane Rampak;36;1026;11;0
708;11.03.02.2018;Matang;36;1026;11;0
709;11.03.02.2019;Blang Uyok;36;1026;11;0
710;11.03.02.2020;Blang Pauh Sa;36;1026;11;0
711;11.03.02.2021;Blang Pauh Dua;36;1026;11;0
712;11.03.02.2022;Ulee Tanoh;36;1026;11;0
713;11.03.02.2023;Keude Kuta Binjei;36;1026;11;0
714;11.03.02.2024;Bukit Seroja;36;1026;11;0
715;11.03.02.2025;Kuala Geulumpang;36;1026;11;0
716;11.03.02.2026;Gampong Baro;36;1026;11;0
717;11.03.02.2027;Tumpok Teungoh;36;1026;11;0
718;11.03.02.2028;Seumatang;36;1026;11;0
719;11.03.02.2029;Ujong Tunong;36;1026;11;0
720;11.03.02.2030;Bukit Dindeng;36;1026;11;0
721;11.03.02.2031;Paya Pasi;36;1026;11;0
722;11.03.02.2032;Alue Cek Doi;36;1026;11;0
723;11.03.02.2033;Blang Gleum;36;1026;11;0
724;11.03.02.2034;Tanjong Tok Blang;36;1026;11;0
725;11.03.02.2035;Buket Makmu;36;1026;11;0
726;11.03.02.2036;Lhok Seuntang;36;1026;11;0
727;11.03.02.2037;Simpang Lhee;36;1026;11;0
728;11.03.03.2001;Gampong Jawa;37;1026;11;0
729;11.03.03.2002;Keude Blang;37;1026;11;0
730;11.03.03.2003;Tanoh Anoe;37;1026;11;0
731;11.03.03.2004;Kuala Peudawa Puntong;37;1026;11;0
732;11.03.03.2005;Gampong Aceh;37;1026;11;0
733;11.03.03.2006;Kuta Blang;37;1026;11;0
734;11.03.03.2007;Gampong Tanjong;37;1026;11;0
735;11.03.03.2008;Blang Geulumpang;37;1026;11;0
736;11.03.03.2009;Meunasah  Pu'uk;37;1026;11;0
737;11.03.03.2010;Bantayan Timu;37;1026;11;0
738;11.03.03.2011;Keutapang  Mameh;37;1026;11;0
739;11.03.03.2012;Seuneubok  Rambong;37;1026;11;0
740;11.03.03.2013;Kuala Idi;37;1026;11;0
741;11.03.03.2014;Keude Aceh;37;1026;11;0
742;11.03.03.2023;Seuneubok Bacee;37;1026;11;0
743;11.03.03.2029;Titi Baro;37;1026;11;0
744;11.03.03.2047;Tanjong Kapai;37;1026;11;0
745;11.03.03.2048;Alue Dua Muka O;37;1026;11;0
746;11.03.03.2049;Alue Dua Muka S;37;1026;11;0
747;11.03.03.2050;Ulee Blang;37;1026;11;0
748;11.03.03.2051;Buket Jok;37;1026;11;0
749;11.03.03.2052;Buket Meulinteung;37;1026;11;0
750;11.03.03.2053;Gampong Jalan;37;1026;11;0
751;11.03.03.2054;Teupin Batee;37;1026;11;0
752;11.03.03.2055;Buket Langa;37;1026;11;0
753;11.03.03.2056;Buket Pala;37;1026;11;0
754;11.03.03.2057;Buket Juara;37;1026;11;0
755;11.03.03.2058;Seuneubok Tutong;37;1026;11;0
756;11.03.03.2059;Seuneubok Tuha;37;1026;11;0
757;11.03.03.2060;Sampoimah;37;1026;11;0
758;11.03.03.2061;Dama pulo;37;1026;11;0
759;11.03.03.2062;Gureb Blang;37;1026;11;0
760;11.03.03.2064;Gampong Baro;37;1026;11;0
761;11.03.03.2065;Seuneubok Teungoh P.Puntong;37;1026;11;0
762;11.03.03.2067;Kuta Lawah;37;1026;11;0
763;11.03.04.2001;Jambo Labu;38;1026;11;0
764;11.03.04.2002;Alue Canang;38;1026;11;0
765;11.03.04.2003;Alue Drien;38;1026;11;0
766;11.03.04.2004;Buket Tiga;38;1026;11;0
767;11.03.04.2005;Benteng;38;1026;11;33684
768;11.03.04.2006;Afeling II Bukit;38;1026;11;0
769;11.03.04.2007;Keumuneng  Hulu;38;1026;11;0
770;11.03.04.2008;Peutow;38;1026;11;0
771;11.03.04.2009;Alue Buloh;38;1026;11;0
772;11.03.04.2010;Alue Teh;38;1026;11;0
773;11.03.04.2011;Paya Rambong;38;1026;11;0
774;11.03.04.2012;Alue Gadeng SA;38;1026;11;0
775;11.03.04.2013;Paya Tampah;38;1026;11;0
776;11.03.04.2014;Paya Bili Dua;38;1026;11;0
777;11.03.04.2015;Paya Bili Sa;38;1026;11;0
778;11.03.04.2016;Paya Peulawi;38;1026;11;0
779;11.03.04.2017;Keude Birem;38;1026;11;0
780;11.03.04.2018;Bayeun;38;1026;11;0
781;11.03.04.2019;Aramiyah;38;1026;11;0
782;11.03.04.2020;Blang Tualang;38;1026;11;0
783;11.03.04.2021;Buket Seuleumak;38;1026;11;0
784;11.03.04.2022;Birem Rayeuk;38;1026;11;0
785;11.03.04.2023;Alue Gadeng;38;1026;11;0
786;11.03.04.2024;Alue Gadeng Dua;38;1026;11;0
787;11.03.04.2025;Alue Sentang;38;1026;11;0
788;11.03.04.2026;Merbou Dua;38;1026;11;0
789;11.03.04.2027;Alue Nyamoek;38;1026;11;0
790;11.03.05.2001;Lokop;39;1026;11;0
791;11.03.05.2002;Terujak;39;1026;11;0
792;11.03.05.2003;Tualang;39;1026;11;0
793;11.03.05.2004;Leles;39;1026;11;0
794;11.03.05.2005;Ujung Karang;39;1026;11;38382
795;11.03.05.2006;Nalon;39;1026;11;0
796;11.03.05.2007;Jering;39;1026;11;0
797;11.03.05.2008;Loot;39;1026;11;0
798;11.03.05.2009;Seku Alan;39;1026;11;0
799;11.03.05.2010;Sunti;39;1026;11;0
800;11.03.05.2011;Umah Taring;39;1026;11;0
801;11.03.05.2012;Bunin;39;1026;11;0
802;11.03.05.2013;Sembuang;39;1026;11;0
803;11.03.05.2014;Seuleumak;39;1026;11;0
804;11.03.05.2015;Mesir;39;1026;11;0
805;11.03.05.2016;Rampah;39;1026;11;0
806;11.03.05.2022;Arul Durin;39;1026;11;0
807;11.03.06.2001;Keude Bagok Sa;40;1026;11;0
808;11.03.06.2002;Keude Bagok Dua;40;1026;11;0
809;11.03.06.2003;Asan Tanjong;40;1026;11;0
810;11.03.06.2004;Bantayan;40;1026;11;0
811;11.03.06.2005;Matang Seuleumak;40;1026;11;0
812;11.03.06.2006;Teupin Pukat;40;1026;11;0
813;11.03.06.2007;Matang Neuheun;40;1026;11;0
814;11.03.06.2008;Kuala Bagok;40;1026;11;0
815;11.03.06.2009;Meunasah  Teungoh;40;1026;11;0
816;11.03.06.2010;Medang Ara;40;1026;11;0
817;11.03.06.2011;Peulawi;40;1026;11;0
818;11.03.06.2012;Baroh Bugeng;40;1026;11;0
819;11.03.06.2013;Seumatang  Aron;40;1026;11;0
820;11.03.06.2014;Blang Panjou;40;1026;11;0
821;11.03.06.2025;Pulo U;40;1026;11;0
822;11.03.06.2026;Cot Asan;40;1026;11;0
823;11.03.06.2027;Paya Enjee;40;1026;11;0
824;11.03.06.2028;Seuleumak Muda;40;1026;11;0
825;11.03.06.2029;Matang Panyang;40;1026;11;0
826;11.03.06.2030;Meunasah Hagu;40;1026;11;0
827;11.03.06.2031;Matang Kunyet;40;1026;11;0
828;11.03.06.2032;Buket Panjou;40;1026;11;0
829;11.03.06.2033;Buket Meurak;40;1026;11;0
830;11.03.06.2034;Buket Panyang;40;1026;11;0
831;11.03.06.2035;Seuneubok Dalam;40;1026;11;0
832;11.03.06.2036;Gampong Mesjid;40;1026;11;0
833;11.03.06.2037;Alue Siwah Serdang;40;1026;11;0
834;11.03.06.2038;Gampong Lhee;40;1026;11;0
835;11.03.06.2039;Beurandang;40;1026;11;0
836;11.03.06.2040;Gampong Jalan;40;1026;11;0
837;11.03.06.2041;Seuneubok Rambong;40;1026;11;0
838;11.03.07.2001;Pasir Putih;41;1026;11;33783
839;11.03.07.2002;Tualang;41;1026;11;0
840;11.03.07.2003;Keude Peureulak;41;1026;11;0
841;11.03.07.2004;Leuge;41;1026;11;0
842;11.03.07.2005;Uteun Dama;41;1026;11;0
843;11.03.07.2006;Punti;41;1026;11;0
844;11.03.07.2007;Alue Dua Paya Gajah;41;1026;11;0
845;11.03.07.2008;Blang Bitra;41;1026;11;0
846;11.03.07.2009;Kuala Bugak;41;1026;11;0
847;11.03.07.2010;Paya Lipah;41;1026;11;0
848;11.03.07.2011;Seumatang  Muda Itam;41;1026;11;0
849;11.03.07.2012;Lhok Dalam;41;1026;11;0
850;11.03.07.2013;Beusa Meuranoe;41;1026;11;0
851;11.03.07.2014;Bangka Rimung;41;1026;11;0
852;11.03.07.2015;Tanoh Rata;41;1026;11;0
853;11.03.07.2016;Bandrong;41;1026;11;0
854;11.03.07.2017;Blang Balok;41;1026;11;0
855;11.03.07.2018;Cot Muda Itam;41;1026;11;0
856;11.03.07.2019;Keumuneng;41;1026;11;0
857;11.03.07.2020;Kuala Leuge;41;1026;11;0
858;11.03.07.2021;Balee Buya;41;1026;11;0
859;11.03.07.2022;Alue Nibong;41;1026;11;0
860;11.03.07.2023;Seuneubok Peusangan;41;1026;11;0
861;11.03.07.2024;Seuneubok Aceh;41;1026;11;0
862;11.03.07.2025;Seuneubok Pidie;41;1026;11;0
863;11.03.07.2026;Dama Tutong;41;1026;11;0
864;11.03.07.2027;Matang Gleum;41;1026;11;0
865;11.03.07.2028;Lubok Pempeng;41;1026;11;0
866;11.03.07.2029;Buket Pala;41;1026;11;0
867;11.03.07.2030;Paya Kalui;41;1026;11;0
868;11.03.07.2031;Cek Mbon;41;1026;11;0
869;11.03.07.2032;Paya Meuligou;41;1026;11;0
870;11.03.07.2033;Blang Simpo;41;1026;11;0
871;11.03.07.2034;Blang Batee;41;1026;11;0
872;11.03.07.2035;Matang Peulawi;41;1026;11;0
873;11.03.07.2036;Cot Geulumpang;41;1026;11;0
874;11.03.07.2037;Alue Rambong;41;1026;11;0
875;11.03.07.2038;Cot Keh;41;1026;11;0
876;11.03.08.2001;Bayeun;42;1026;11;0
877;11.03.08.2002;Rantau Panjang;42;1026;11;38873
878;11.03.08.2003;Alue Raya;42;1026;11;0
879;11.03.08.2004;Alue Kumba;42;1026;11;0
880;11.03.08.2005;Seuneubok  Dalam;42;1026;11;0
881;11.03.08.2006;Alue Seuleumak;42;1026;11;0
882;11.03.08.2007;Sarah Kayee;42;1026;11;0
883;11.03.08.2008;Damar Siput;42;1026;11;0
884;11.03.08.2009;Simpang Peut;42;1026;11;0
885;11.03.08.2010;Simpang Aneuh;42;1026;11;0
886;11.03.08.2011;Alue Punti;42;1026;11;0
887;11.03.08.2012;Alue Kaul;42;1026;11;0
888;11.03.08.2013;Sarah Teube;42;1026;11;0
889;11.03.08.2014;Alue Tuwi;42;1026;11;0
890;11.03.09.2001;Peulalu;43;1026;11;0
891;11.03.09.2002;Nicah Awe;43;1026;11;0
892;11.03.09.2003;Alue Buloh Sa;43;1026;11;0
893;11.03.09.2004;Alue Buloh Dua;43;1026;11;0
894;11.03.09.2005;Teupin Breuh;43;1026;11;0
895;11.03.09.2006;Matang Rayeuk;43;1026;11;0
896;11.03.09.2007;Matang Kumbang;43;1026;11;0
897;11.03.09.2008;Blang Nie;43;1026;11;0
898;11.03.09.2010;Bantayan;43;1026;11;0
899;11.03.09.2011;Matang Weng;43;1026;11;0
900;11.03.09.2012;Alue Mulieng;43;1026;11;0
901;11.03.09.2013;Pucok Alue Dua;43;1026;11;0
902;11.03.09.2014;Gampong Blang;43;1026;11;0
903;11.03.09.2015;Keude Tuha;43;1026;11;0
904;11.03.09.2016;Kuala Simpang Ulim;43;1026;11;0
905;11.03.09.2017;Lampoh Rayeuk;43;1026;11;0
906;11.03.09.2018;Teupin Mamplam;43;1026;11;0
907;11.03.09.2019;Titi Baroh;43;1026;11;0
908;11.03.09.2020;Pucok Alue Sa;43;1026;11;0
909;11.03.09.2021;Pucok Alue Barat;43;1026;11;0
910;11.03.09.2022;Arakundo;43;1026;11;0
911;11.03.09.2023;Gampong Baro;43;1026;11;0
912;11.03.09.2024;Matang Seupeng;43;1026;11;0
913;11.03.10.2001;Paya Unou;44;1026;11;0
914;11.03.10.2002;Seuneubok  Johan;44;1026;11;0
915;11.03.10.2003;Seuneubok  Baro;44;1026;11;0
916;11.03.10.2004;Pulo Blang;44;1026;11;0
917;11.03.10.2005;Blang Barom;44;1026;11;0
918;11.03.10.2006;Seuneubok Dalam;44;1026;11;0
919;11.03.10.2007;Seuleumak Muda;44;1026;11;0
920;11.03.10.2008;Bhom Lama;44;1026;11;0
921;11.03.10.2009;Pasi Puteh;44;1026;11;0
922;11.03.10.2010;Alue Dua;44;1026;11;0
923;11.03.10.2011;Buket Pala;44;1026;11;0
924;11.03.10.2012;Mata Ie;44;1026;11;0
925;11.03.10.2013;Alue Udep;44;1026;11;0
926;11.03.10.2014;Seumali;44;1026;11;0
927;11.03.10.2015;Punti Payong;44;1026;11;0
928;11.03.10.2016;Paya Palas;44;1026;11;0
929;11.03.10.2017;Tampak;44;1026;11;0
930;11.03.10.2018;Kliet;44;1026;11;0
931;11.03.10.2019;Alue Geunteng;44;1026;11;0
932;11.03.10.2020;Pertamina;44;1026;11;0
933;11.03.10.2021;Alue Batee;44;1026;11;0
934;11.03.10.2022;Beurandang;44;1026;11;0
935;11.03.10.2024;Seumanah  Jaya;44;1026;11;0
936;11.03.11.2001;Blang Seunong;45;1026;11;0
937;11.03.11.2002;Suka Damai;45;1026;11;15710
938;11.03.11.2003;Pante Labu;45;1026;11;0
939;11.03.11.2004;Pante Rambong;45;1026;11;0
940;11.03.11.2005;Alue Ie Mirah;45;1026;11;0
941;11.03.11.2006;Seuneubok  Tuha;45;1026;11;0
942;11.03.11.2007;Seuneubok  Saboh;45;1026;11;0
943;11.03.11.2008;Buket Kareung;45;1026;11;0
944;11.03.11.2009;Buket Bata;45;1026;11;0
945;11.03.11.2010;Meunasah  Tunong;45;1026;11;0
946;11.03.11.2011;Meunasah  Teungoh;45;1026;11;0
947;11.03.11.2012;Keude Baro;45;1026;11;0
948;11.03.11.2013;Matang Perlak;45;1026;11;0
949;11.03.11.2014;Grong-grong;45;1026;11;0
950;11.03.11.2015;Matang Kruet;45;1026;11;0
951;11.03.11.2016;Meunasah Leubok;45;1026;11;0
952;11.03.11.2017;Pante Panah;45;1026;11;0
953;11.03.11.2018;Paya Demam Sa;45;1026;11;0
954;11.03.11.2019;Paya Demam Dua;45;1026;11;0
955;11.03.11.2020;Paya Demam Lhee;45;1026;11;0
956;11.03.11.2021;Matang Pudeng;45;1026;11;0
957;11.03.11.2022;Putoh Sa;45;1026;11;0
958;11.03.11.2023;Putoh Dua;45;1026;11;0
959;11.03.11.2024;Sah Raja;45;1026;11;0
960;11.03.11.2025;Sijudo;45;1026;11;0
961;11.03.12.2001;Madat;46;1026;11;0
962;11.03.12.2002;Matang Keupula Sa;46;1026;11;0
963;11.03.12.2003;Matang Keupula Dua;46;1026;11;0
964;11.03.12.2004;Matang Keupula Lhee;46;1026;11;0
965;11.03.12.2005;Ulee Ateung;46;1026;11;0
966;11.03.12.2006;Blang Ubit;46;1026;11;0
